tb_displayname,log_datetime,log_date,tb_name,PowActNet_max,PowActNet_avg,Reactive_Power_min,Wind_Speed_min,Wind_Speed_max,Wind_Speed_Avg,Produced_Energy,Gea_BeaTem1_max,Gea_BeaTem_avg,Gea_BeaTem2_max,Gea_BeaTem2_avg,Gen_BeaDe_tem_max,Gen_BeaDe_Tem_avg,Gen_BeaNdeTem_max,Gen_BeaNdeTem_avg,Gea_BeaTem3_max,Gea_BeaTem3_ave,Con_LscIgbTemFilMax_max,Con_LscIgbTemFilMax_ave,Con_GscIgbTemFilMax_max,Con_GscIgbTemFilMax_ave,PlcInf_PowCrvVld_min
GGM107,05-12-2024 19:20,05-12-2024,GGM107,404.5525208,383.1393738,-123.7792969,5.220000267,8.280000687,6.516832829,63.90977478,51.66746521,51.46240234,57.14684677,56.93588638,52.50787735,52.23003769,58.38879013,57.1991539,60.2925415,59.93822479,53,50.86278152,44,40.94254684,3
GGM107,05-12-2024 19:30,05-12-2024,GGM107,478.3079834,446.1161804,-119.9340897,5.170000076,8.039999962,6.664079189,74.36508942,51.80037308,51.63097763,57.59164047,57.34844208,52.48194885,52.24770355,58.58213425,57.53821182,60.64618301,60.38335419,53,50.5150795,44,40.56807327,3
GGM107,05-12-2024 19:40,05-12-2024,GGM107,550.1911621,519.1574097,-114.8071365,5.409999847,8.319999695,6.931847095,86.42529297,52.10208893,51.86341476,58.18918228,57.83067322,52.55564117,52.27296448,58.9381218,57.73043442,61.13661957,60.78634262,53,50.70365524,43,40.21157837,3
GGM107,05-12-2024 19:50,05-12-2024,GGM107,593.2278442,518.6448975,-115.5395584,5.590000153,9.079999924,7.088152409,86.48403168,52.27758408,52.10884476,58.56466293,58.33194733,52.81781387,52.43774414,59.36061096,57.89593124,61.2327652,61.0418396,53,50.6673317,43,40.17741013,3
GGM107,05-12-2024 20:00,05-12-2024,GGM107,614.2918091,578.6918945,-106.5673828,5.759999752,8.730000496,7.215909958,96.52902985,52.55153275,52.34129715,59.07349777,58.81713867,52.98437881,52.60295105,59.23380661,58.05547333,61.7509079,61.47748184,54,50.97668457,43,39.86644363,3
GGM107,05-12-2024 20:10,05-12-2024,GGM107,593.8269043,535.2042847,-114.8071365,5.710000038,9.340000153,7.233106136,89.1709671,52.71792603,52.55425644,59.3600235,59.21326828,53.37164688,52.84664536,58.99020386,57.95874405,61.94360352,61.64713669,53,50.84528351,43,40.12887573,3
GGM107,05-12-2024 20:20,05-12-2024,GGM107,542.819458,504.7264709,-115.7226563,5.420000076,8.760000229,7.118648529,84.12107849,52.85318756,52.70814514,59.41628265,59.34133148,53.43538666,52.99837875,58.79964447,57.81429291,61.84727097,61.61883545,53,50.54216766,43,40.30316544,3
GGM107,05-12-2024 20:30,05-12-2024,GGM107,549.8117676,516.8095093,-113.5253906,5.710000038,9.319999695,7.258863926,86.16362762,52.99263382,52.83759308,59.54357147,59.40250778,53.29721832,53.02510834,58.82988739,57.77122498,61.94835281,61.6898613,53,50.53532028,43,40.2309227,3
GGM107,05-12-2024 20:40,05-12-2024,GGM107,526.5299683,499.3112488,-114.8071365,5.630000114,8.5,7.051918507,83.21854401,53.08169556,52.96126175,59.65583038,59.58013916,53.20982742,52.9588089,58.48784256,57.55096436,61.99430466,61.79869461,53,50.47200012,43,40.32133484,3
GGM107,05-12-2024 20:50,05-12-2024,GGM107,513.423584,491.6837158,-115.9057693,5.5,8.779999733,6.983157635,81.83802032,53.23498535,53.05086899,59.70489502,59.64822769,53.20426178,52.88470078,59.03764725,57.48719406,62.11581802,61.83893585,53,50.44075394,43,40.38417816,3
GGM107,05-12-2024 21:00,05-12-2024,GGM107,497.1878662,468.4090881,-115.5395584,5.449999809,8.229999542,6.796914577,78.14624786,53.27251434,53.1204834,59.73805618,59.68047333,52.98513031,52.74707413,58.14033127,57.26331711,61.97358322,61.81668091,53,50.36313629,44,40.54661942,3
GGM107,05-12-2024 21:10,05-12-2024,GGM107,495.5742493,470.3215637,-117.5537109,5.639999866,8.210000038,6.857784271,78.3608017,53.28462601,53.15814972,59.69388962,59.64982224,52.89250565,52.5999794,58.17265701,57.2273941,62.00134277,61.81749344,53,50.3649559,44,40.51233673,3
GGM107,05-12-2024 21:20,05-12-2024,GGM107,489.8367615,443.2572632,-118.8354568,4.860000134,7.809999943,6.299488544,73.88863373,53.33196259,53.19202805,59.70790863,59.66721725,52.78214264,52.41992569,58.74644852,57.00133896,61.97169876,61.82335281,53,50.48641968,44,40.66755676,3
GGM107,05-12-2024 21:30,05-12-2024,GGM107,418.4754028,376.7488098,-125.6103516,4.920000076,7.159999847,6.022720814,62.81239319,53.31168747,53.12956238,59.64112854,59.47156143,52.71733856,52.3562088,57.80329132,56.86954117,61.86080551,61.57519913,53,50.87454224,44,41.11362839,3
GGM107,05-12-2024 21:40,05-12-2024,GGM107,430.3137512,398.5643005,-122.3144531,4.610000134,7.630000114,6.180849075,66.37207031,53.21689987,53.07064819,59.37429428,59.26379776,52.54129028,52.20352936,57.71166229,56.63755417,61.68982315,61.41929245,53,50.88640594,44,40.99649811,3
GGM107,05-12-2024 21:50,05-12-2024,GGM107,550.5047607,453.0852661,-122.4975662,5.039999962,8.120000839,6.405265808,75.47645569,53.1651268,53.04638672,59.36066055,59.23708725,52.43447876,51.97783279,57.28827667,56.51838684,61.89410782,61.55432892,53,50.52809906,44,40.62381363,3
GGM107,05-12-2024 22:00,05-12-2024,GGM107,855.9138184,675.2767944,-112.9760818,5.630000114,9.180000305,7.096975327,112.6211624,53.67048645,53.2730484,60.29289246,59.71125031,52.08514786,51.60489273,57.65287781,56.55393219,65.70359039,63.71613312,55,50.97817993,43,39.92121887,3
GGM107,05-12-2024 22:10,05-12-2024,GGM107,864.7319946,761.7717896,-88.98925781,5.289999962,8.960000038,7.273267746,127.046608,54.13256836,53.84377289,61.21822739,60.7832222,52.40729141,51.87083435,57.79375076,56.95530701,66.81177521,66.23678589,54,51.18904114,43,40.20053482,3
GGM107,05-12-2024 22:20,05-12-2024,GGM107,852.857605,744.1826782,-90.27100372,4.670000076,9.050000191,7.26837492,124.0097809,54.51314926,54.26578903,61.76526642,61.48374939,53.01444626,52.52169037,58.14673233,57.28889847,67.29212952,66.87007904,54,51.11552048,43,40.18403244,3
GGM107,05-12-2024 22:30,05-12-2024,GGM107,823.821167,725.2526245,-93.01757813,5.059999943,8.819999695,7.200210094,120.7747116,54.83563614,54.60298157,62.14811325,61.9258728,53.42482758,52.91722107,58.41665268,57.34658051,67.52322388,67.22891235,54,51.11209488,43,40.17414474,3
GGM107,05-12-2024 22:40,05-12-2024,GGM107,761.5355225,686.9672852,-91.73584747,5.380000114,8.469999313,7.043372631,114.5708771,55.10874557,54.92100143,62.43502426,62.25530243,53.52852631,53.2603302,58.76428223,57.39876556,67.71950531,67.45598602,53,50.9736824,43,40.08877563,3
GGM107,05-12-2024 22:50,05-12-2024,GGM107,743.4447632,688.2738647,-91.73584747,5.380000114,8.399999619,7.065822124,114.6358032,55.33385468,55.13295364,62.69184113,62.55012512,53.79260254,53.42155838,58.38264084,57.20245361,67.76029968,67.50596619,53,51.08438873,43,40.17845154,3
GGM107,05-12-2024 23:00,05-12-2024,GGM107,793.7094116,737.9318237,-87.52441406,5.880000114,8.68999958,7.23678875,123.0703125,55.43871307,55.29460526,62.93826294,62.81425858,53.80996704,53.5004425,58.21528625,56.98910141,68.25176239,67.70832825,54,51.33194351,43,40.37391663,3
GGM107,05-12-2024 23:10,05-12-2024,GGM107,690.7834473,551.4867554,-110.5957031,5.360000134,8.520000458,6.713138103,91.8686142,55.19836044,54.83408737,62.8940506,62.52365494,53.98572159,53.60028076,57.74253845,56.87446976,67.29960632,66.1416626,52,50.11472321,42,39.13190079,3
GGM107,05-12-2024 23:20,05-12-2024,GGM107,570.8202515,505.3337097,-110.5957031,5.28000021,8.159999847,6.4802351,84.2363205,54.57088852,54.27811813,62.12782288,61.79031754,53.98797607,53.57122803,58.48745346,56.82157516,65.42443848,65.00387573,53,49.83169556,42,38.96667099,3
GGM107,05-12-2024 23:30,05-12-2024,GGM107,741.5805054,605.6918945,-105.6518631,5.320000172,7.869999886,6.736737251,101.0159454,54.14375687,53.88116455,61.53396606,61.27471161,53.67542648,53.38544846,57.57226181,56.60676575,65.41236115,64.8897934,53,50.62241745,43,39.74783325,3
GGM107,05-12-2024 23:40,05-12-2024,GGM107,815.7518921,655.6184082,-108.0322266,5.460000038,9.529999733,6.875308514,109.1604614,53.82306671,53.60803986,61.18442154,61.08336258,53.58834457,53.21939087,57.88798904,56.36426544,65.30751038,65.01985931,53,50.96746826,43,40.05622101,3
GGM107,05-12-2024 23:50,05-12-2024,GGM107,886.980957,687.6665649,-103.0883865,5.110000134,9.029999733,7.094490528,114.725708,53.51219177,53.32929611,61.02268982,60.85010147,53.47396851,53.1377182,57.45609283,56.40502548,65.11352539,64.70284271,54,51.3434906,43,40.39227295,3
GGM107,06-12-2024 00:00,06-12-2024,GGM107,665.4577026,520.0679321,-121.0327225,5.039999962,8.460000038,6.726006031,86.66355133,53.35801697,52.94804764,60.86452484,60.48316574,53.91799545,53.39943314,57.32843018,56.27581406,65.07341766,62.74473953,53,50.56459427,43,39.75579453,3
GGM107,06-12-2024 00:10,06-12-2024,GGM107,609.663208,488.1812134,-116.4550781,5,9.06000042,6.785311699,81.39067078,53.0125351,52.91322327,60.21647644,60.13735199,53.60942459,53.3062973,57.07423782,55.83662033,62.38451767,62.13302994,54,50.2670784,43,40.03398895,3
GGM107,06-12-2024 00:20,06-12-2024,GGM107,613.694458,505.941803,-116.8212891,5.429999828,9.460000038,7.162953377,84.28147125,53.04421234,52.93460464,60.07305908,59.94065094,53.34305954,52.87337875,56.60704803,55.50221634,62.47854996,62.02476501,53,50.40737152,44,40.03985214,3
GGM107,06-12-2024 00:30,06-12-2024,GGM107,739.0856323,647.9876099,-113.7085037,5.579999924,9.210000038,7.347599506,108.0519333,53.43978882,53.11302185,60.68670273,60.28838348,52.70651627,52.21157074,56.26483536,55.15967178,65.84794617,63.81964874,54,50.68016052,43,39.43078613,3
GGM107,06-12-2024 00:40,06-12-2024,GGM107,798.8278198,697.0828247,-97.22901154,5.46999979,9.529999733,7.359632969,116.064827,53.86386108,53.62634277,61.30291748,61.01354218,52.63219452,52.23156357,56.59196854,55.45310593,66.54162598,66.05275726,53,50.85702515,43,39.8003006,3
GGM107,06-12-2024 00:50,06-12-2024,GGM107,1078.280518,916.4570923,-78.73535156,5.840000153,10.81999969,8.211600304,152.7173309,54.3639183,54.05744934,62.00571442,61.63806152,53.02097321,52.63800812,56.72605515,55.67636871,67.62902832,66.89589691,55,51.90665054,44,40.74762344,3
GGM107,06-12-2024 01:00,06-12-2024,GGM107,1345.826172,1132.835938,-36.25488281,6.429999828,10.68999958,8.430431366,189.0262604,55.01277924,54.69169998,62.90342712,62.43497467,53.31184387,52.87652969,56.76979065,55.81986618,68.32466888,67.79367065,56,52.94739532,47,42.50440979,3
GGM107,06-12-2024 01:10,06-12-2024,GGM107,1344.57251,1071.362305,-49.62158203,5.720000267,10.88000011,8.317609787,178.4115295,54.85754776,54.6355629,62.91239548,62.76987076,53.81005478,53.37052917,56.72906876,55.894104,68.19534302,67.47657776,55,52.70125198,45,41.89491272,3
GGM107,06-12-2024 01:20,06-12-2024,GGM107,1393.830688,1096.358032,-60.79101563,6.050000191,10.85999966,8.156210899,182.7567902,54.74808884,54.56385803,62.79498291,62.6958046,54.3755455,53.89260483,57.66167068,56.19664001,67.43286896,67.13746643,56,53.00966644,47,42.45525742,3
GGM107,06-12-2024 01:30,06-12-2024,GGM107,1241.317627,1012.934082,-56.57958984,5.739999771,10.02999973,8.009108543,168.9348907,54.45692825,54.31816864,62.64021683,62.39838028,54.69087601,54.29122162,57.49829483,56.37167358,67.17315674,66.75003815,56,52.57645035,46,41.5682869,3
GGM107,06-12-2024 01:40,06-12-2024,GGM107,1381.480835,1131.143921,-47.42431641,6.119999886,11.81999969,8.252830505,188.2724762,54.39167023,54.28100586,62.41564941,62.30342484,54.73798752,54.39889908,57.67089462,56.10561371,67.19313049,66.88172913,56,52.75984573,45,42.2903862,3
GGM107,06-12-2024 01:50,06-12-2024,GGM107,1393.147461,1154.735352,-41.38183594,5.610000134,10.7300005,8.29139328,192.4885712,54.36651611,54.25406265,62.47913361,62.3592186,54.98252869,54.69956589,57.21270752,56.27016068,67.13863373,66.84370422,56,52.50441742,47,42.16230774,3
GGM107,06-12-2024 02:00,06-12-2024,GGM107,1468.156128,1278.223022,-16.29638672,6.139999866,11.06000042,8.587384224,213.1081848,54.50494766,54.36952209,62.68625259,62.55770111,55.42554474,54.97629547,57.37716293,56.16025162,67.34112549,66.95502472,57,53.40236664,47,43.4991684,3
GGM107,06-12-2024 02:10,06-12-2024,GGM107,1458.247803,1221.892212,-25.63476563,6.28000021,11.13000011,8.455858231,203.546875,54.56925201,54.43543243,62.74145508,62.69036865,55.74282455,55.38307571,57.39281464,56.20212173,67.38734436,67.06301117,56,53.39753342,47,43.42787933,3
GGM107,06-12-2024 02:20,06-12-2024,GGM107,1467.416748,1151.737915,-52.734375,6.139999866,10.73999977,8.265971184,191.9242706,54.58320236,54.44404602,62.77412796,62.7002182,56.10264587,55.76305008,57.33388901,56.37314606,67.35996246,67.06699371,56,53.25720978,47,43.06867981,3
GGM107,06-12-2024 02:30,06-12-2024,GGM107,1144.258545,966.9985962,-89.17237091,5.699999809,10.63000011,7.872637272,161.3276062,54.38560104,54.24101639,62.66306305,62.43622971,56.25387192,55.98690414,57.88641357,56.46835709,67.55547333,66.90983582,55,52.22227859,45,41.29037476,3
GGM107,06-12-2024 02:40,06-12-2024,GGM107,1268.914917,1087.596313,-62.07275391,5.929999828,11.03999996,8.131140709,181.1454773,54.21843719,54.11797714,62.18947983,62.13830185,56.05843735,55.64912796,57.50805664,56.27637863,66.83378601,66.54974365,56,52.4204483,47,41.91861343,3
GGM107,06-12-2024 02:50,06-12-2024,GGM107,1305.025146,1157.703735,-29.47998047,6.409999847,9.75,8.194608688,193.0792542,54.25473022,54.13638687,62.29414749,62.19577408,55.70005417,55.39849472,57.37929916,56.195858,66.98950958,66.74977875,56,52.44270325,46,42.30329895,3
GGM107,06-12-2024 03:00,06-12-2024,GGM107,1357.004761,1090.708374,-60.42480469,6.46999979,10.03999996,8.027609825,181.6635437,54.25473022,54.10865021,62.3552742,62.26858139,55.6765976,55.39907837,57.06863022,56.26397705,66.92516327,66.72911835,55,52.36657715,46,41.92978668,3
GGM107,06-12-2024 03:10,06-12-2024,GGM107,1211.042236,993.4245605,-66.10108185,5.579999924,9.529999733,7.782085419,165.680954,54.10292435,53.93287277,62.20878983,62.06929016,55.65718079,55.40092468,57.17105103,56.11954498,66.73808289,66.495224,55,52.19603729,45,41.25066757,3
GGM107,06-12-2024 03:20,06-12-2024,GGM107,1213.088501,1034.128296,-79.1015625,6.110000134,9.779999733,7.911168575,172.3259888,53.88174438,53.77911377,61.91630554,61.82059479,55.48793411,55.15077972,57.07288742,56.03271866,66.4919281,66.23420715,55,52.27087784,45,41.47324371,3
GGM107,06-12-2024 03:30,06-12-2024,GGM107,1173.738525,1074.102051,-43.76220703,6.579999924,10.06000042,8.090094566,179.0468445,53.83997345,53.74381638,61.82037735,61.78562927,55.24632645,54.85531616,56.69894028,55.99368668,66.63726807,66.31015015,55,52.51708221,45,41.9186821,3
GGM107,06-12-2024 03:40,06-12-2024,GGM107,1378.393799,1207.238525,-29.47998047,6.389999866,10.47000027,8.385486603,201.1392059,53.99338913,53.83155823,62.07886124,61.88747025,54.94581223,54.5804863,57.14735031,56.07249069,66.74118805,66.37767792,56,53.46182251,47,43.55234909,3
GGM107,06-12-2024 03:50,06-12-2024,GGM107,1105.376587,832.7622681,-104.3701172,5.099999905,9.920000076,7.426391125,138.7708282,53.93714905,53.73205566,62.10680008,61.91072464,55.05429459,54.75201416,56.99287796,56.13196564,66.86758423,66.25976563,55,51.51475143,45,40.44924164,3
GGM107,06-12-2024 04:00,06-12-2024,GGM107,652.0916138,536.2337036,-112.0605469,4.940000057,7.829999924,6.36400795,89.34249115,53.57778931,53.28979874,61.60689163,61.18820572,55.06343842,54.71195984,57.15483475,55.98868179,65.39478302,64.5266571,53,49.92764282,43,39.06151962,3
GGM107,06-12-2024 04:10,06-12-2024,GGM107,681.6420288,537.8792725,-115.7226563,4.610000134,7.990000248,6.502399445,89.67642975,53.11578751,52.87458801,60.88964081,60.6372261,54.61794281,54.17471695,57.14258575,55.84482574,64.44850159,63.96007156,53,51.06364441,42,40.14528656,3
GGM107,06-12-2024 04:20,06-12-2024,GGM107,1252.958008,789.4942627,-109.3139725,5.28000021,10.52000046,7.398237705,131.6481628,52.74562073,52.62291718,60.46202469,60.35985184,54.17193985,53.61332321,56.7962265,55.6455574,64.74422455,64.11746979,55,51.217556,44,40.22605515,3
GGM107,06-12-2024 04:30,06-12-2024,GGM107,1390.406616,1138.930664,-43.02978516,6.349999905,10.89999962,8.337968826,189.6952209,52.95501709,52.74842834,60.84614944,60.6049118,53.51197052,53.15514374,56.90507126,55.51385117,65.32484436,64.85800934,56,52.718647,47,42.51617813,3
GGM107,06-12-2024 04:40,06-12-2024,GGM107,1282.064941,1110.791504,-31.86035156,6.400000095,10.26000023,8.230484962,185.1319122,53.0126152,52.91916656,61.03766251,60.97792053,53.56688309,53.16976547,56.87630081,55.69646835,65.78212738,65.43151855,55,52.57749939,45,42.12466812,3
GGM107,06-12-2024 04:50,06-12-2024,GGM107,1311.71875,1181.257813,-13.73291016,6.730000019,11.30000019,8.618580818,197.0075684,53.19530487,53.02249908,61.2276535,61.07498169,53.60131073,53.33348083,57.11489487,55.68584061,65.7434082,65.53368378,56,52.65656281,46,42.58194351,3
GGM107,06-12-2024 05:00,06-12-2024,GGM107,1330.110596,1247.313599,10.43701172,6.619999886,11.38000011,8.80867672,207.9204102,53.41177368,53.25232697,61.57227707,61.40215683,53.8068428,53.44825363,56.85391617,55.69084549,66.14890289,65.89754486,56,53.02799606,47,43.33111191,3
GGM107,06-12-2024 05:10,06-12-2024,GGM107,1329.20874,1259.19104,16.47949219,7.409999847,10.78999996,9.112421036,209.655304,53.59032059,53.44569016,61.80309677,61.67667007,54.57363892,54.00692368,56.74917603,55.79069138,66.4352417,66.13644409,56,53.2781105,47,43.74891663,3
GGM107,06-12-2024 05:20,06-12-2024,GGM107,1284.325684,1173.325806,-6.774902344,6.779999733,11.06999969,8.915931702,195.6516571,53.64138031,53.53368378,61.88099289,61.83842087,55.202034,54.61014938,56.72854996,55.7267189,66.68650818,66.35095215,56,52.88305664,47,43.09894943,3
GGM107,06-12-2024 05:30,06-12-2024,GGM107,1187.07666,1139.148804,-4.39453125,6.889999866,11.56000042,8.85270977,189.9847107,53.59579849,53.51659775,61.84220886,61.78315735,55.37630081,55.04274368,56.9863472,55.94298172,66.51294708,66.26989746,56,52.6788826,46,42.64523697,3
GGM107,06-12-2024 05:40,06-12-2024,GGM107,1164.710327,1095.15564,-23.62060547,6.679999828,10.60000038,8.428935051,182.5259399,53.58477402,53.49797821,61.81735229,61.76184464,55.37297058,55.09304428,56.9917717,55.9295578,66.6622467,66.30414581,55,52.50216675,46,42.16116714,3
GGM107,06-12-2024 05:50,06-12-2024,GGM107,1065.375,1021.331665,-34.05761719,6.039999962,9.980000496,7.926126003,170.0513763,53.47785187,53.36540604,61.70296097,61.54950714,55.31176376,55.00495148,57.01305771,55.90845108,66.34649658,65.95583344,55,52.04854965,44,41.16166306,3
GGM107,06-12-2024 06:00,06-12-2024,GGM107,1126.536255,1006.381531,-38.45214844,6.099999905,9.869999886,7.995745182,167.7302246,53.34574509,53.2167511,61.44100571,61.29859543,54.95940781,54.63790512,56.52219772,55.8459816,65.95602417,65.73438263,55,52.02216721,44,41.01649857,3
GGM107,06-12-2024 06:10,06-12-2024,GGM107,1363.644043,1202.1427,-1.831054688,7.210000038,9.920000076,8.421260834,200.5574799,53.38624573,53.21161652,61.50939941,61.2971344,54.62092972,54.1550827,56.94005585,55.87447357,65.95609283,65.75182343,56,53.00749207,47,43.18448257,3
GGM107,06-12-2024 06:20,06-12-2024,GGM107,1352.555786,1244.585449,5.676269531,7.019999981,10.97999954,8.545837402,207.2927246,53.49747467,53.39547729,61.80859375,61.66844559,54.45723724,54.08252335,56.76587677,55.85445786,66.52166748,66.13014221,56,53.43579102,48,43.92511749,3
GGM107,06-12-2024 06:30,06-12-2024,GGM107,1166.130493,1105.863647,-19.95849609,6.210000038,9.989999771,8.125886917,184.1877289,53.47473907,53.35396194,61.81781387,61.73477554,54.56938171,54.3065033,56.87452698,55.85783005,66.49604797,66.20973206,55,52.51834488,45,42.34072876,3
GGM107,06-12-2024 06:40,06-12-2024,GGM107,1080.204224,1039.30127,-26.55029297,6.460000038,9.820000648,8.064944267,173.2457428,53.32048798,53.19014359,61.66282272,61.56644821,54.48627472,54.16967773,56.90821838,55.89458084,66.16171265,65.86560822,55,52.12614441,45,41.39960098,3
GGM107,06-12-2024 06:50,06-12-2024,GGM107,1070.44519,1009.688599,-38.63525391,5.71999979,10.05000019,7.946737766,168.3375702,53.16280365,53.05066681,61.48381424,61.33150864,54.1978302,53.79364777,56.37963486,55.58004761,65.88375854,65.67275238,55,51.87987518,45,40.97784042,3
GGM107,06-12-2024 07:00,06-12-2024,GGM107,999.7322388,945.3950806,-51.63574219,6.130000114,9.739999771,7.723320484,157.5395355,53.02431107,52.91547012,61.21055222,61.06343842,53.7389679,53.38513947,56.58158112,55.53984833,65.69232941,65.43234253,55,51.65427399,44,40.59059906,3
GGM107,06-12-2024 07:10,06-12-2024,GGM107,986.1103516,876.1496582,-68.11523438,6.130000114,9.420000076,7.525045872,146.0979614,52.87140274,52.72664261,60.94570923,60.80181122,53.37601471,52.91091537,56.634655,55.41869354,65.47801208,65.10532379,54,51.52273941,43,40.31151199,3
GGM107,06-12-2024 07:20,06-12-2024,GGM107,873.543457,775.6810303,-84.41162872,5.78000021,10.38000011,7.495914459,129.3663635,52.67312622,52.49803162,60.69869232,60.53123093,52.99002457,52.60623932,56.32429123,55.31223679,65.05738831,64.7000885,53,51.89673615,43,41.20786285,3
GGM107,06-12-2024 07:30,06-12-2024,GGM107,795.5404663,690.7843018,-97.41210938,5.319999695,8.640000343,7.017398357,115.0539627,52.40321732,52.2201767,60.40952301,60.25324249,52.78099442,52.23303986,56.48656082,55.24610138,64.59501648,64.1381073,52,50.2018013,41,39.20346832,3
GGM107,06-12-2024 07:40,06-12-2024,GGM107,693.6365356,630.2182617,-100.52491,5.190000057,8.5,6.827170372,105.0538788,52.11413193,51.9144249,60.12979889,59.88927078,52.28494644,51.90912247,56.36072922,55.16610718,64.01863098,63.65262985,53,50.28078842,43,39.68205261,3
GGM107,06-12-2024 07:50,06-12-2024,GGM107,704.593689,622.5970459,-107.1167068,5.539999962,8.239999771,6.808864594,103.7316208,51.83976746,51.60583115,59.74971771,59.6146698,52.03219223,51.5779953,56.65305328,55.29192352,63.74331665,63.41242599,52,51.11020279,42,40.36045456,3
GGM107,06-12-2024 08:00,06-12-2024,GGM107,756.1138306,639.4874878,-106.9335938,5.300000191,7.820000172,6.565345287,106.545723,51.5153656,51.36903,59.51589584,59.37466431,51.74443436,51.32686996,56.05521011,55.06549072,63.55342484,63.23960876,53,49.96448898,43,38.93864441,3
GGM107,06-12-2024 08:10,06-12-2024,GGM107,760.6697388,680.295166,-96.8628006,5.329999924,8.180000305,6.578099728,113.4770126,51.77375793,51.51263809,59.7783432,59.46450806,51.49887085,51.18243408,55.9942894,54.9562912,64.65970612,64.02445221,53,50.88176346,43,40.11257172,3
GGM107,06-12-2024 08:20,06-12-2024,GGM107,782.9611206,688.0210571,-95.03174591,4.960000038,8.059999466,6.667891026,114.631958,52.21479416,51.94604111,60.40917969,60.13006592,51.42198181,51.1174202,56.41044617,55.18727875,65.02114868,64.78208923,54,51.38713074,43,40.58469391,3
GGM107,06-12-2024 08:30,06-12-2024,GGM107,761.5171509,684.8664551,-93.01757813,5.170000076,8.319999695,6.792760849,114.182457,52.58937454,52.36577606,60.80909348,60.61288071,51.38358688,51.10880661,56.55216599,55.24648666,65.68086243,65.28707123,54,49.92802429,43,38.90986252,3
GGM107,06-12-2024 08:40,06-12-2024,GGM107,766.291687,670.5735474,-99.42627716,5.630000114,9.18999958,6.950338364,111.7437973,53.02682877,52.79795456,61.14286423,60.99865341,51.34698868,51.00655746,56.34516144,55.36846924,66.17661285,65.78967285,53,50.54909134,43,39.64294052,3
GGM107,06-12-2024 08:50,06-12-2024,GGM107,831.5899658,619.9648438,-104.9194412,5.170000076,8.68999958,6.651487827,103.3619156,53.39593887,53.10222244,61.35906219,61.19516754,51.23558044,50.91282272,56.4470253,55.3507843,66.27987671,65.69078827,53,51.2297554,43,40.42219162,3
GGM107,06-12-2024 09:00,06-12-2024,GGM107,838.7087402,667.7249756,-102.5390625,5.119999886,9.130000114,7.013087749,111.2503967,53.7938652,53.55691528,61.60945892,61.49414825,51.4004364,51.03363419,56.66108704,55.46245193,66.82070923,66.46461487,52,50.81127167,42,39.80326843,3
GGM107,06-12-2024 09:10,06-12-2024,GGM107,681.048645,557.8744507,-126.1596756,5,8.119999886,6.540374756,93.0100708,53.96937943,53.82543182,61.72724915,61.62669754,51.48799515,51.13397217,56.47353363,55.43365097,66.54619598,66.27545166,53,49.66644287,42,38.76107788,3
GGM107,06-12-2024 09:20,06-12-2024,GGM107,560.9446411,396.5022583,-128.1738281,4.029999733,9.050000191,6.179071426,66.07276917,53.97723007,53.74239349,61.71669006,61.20223236,52.0917244,51.69192505,56.92106628,55.75154114,65.7723999,63.33713913,53,50.66077805,44,40.84147263,3
GGM107,06-12-2024 09:30,06-12-2024,GGM107,547.5618896,402.3112488,-126.5258865,4.059999943,8.690000534,6.385662556,67.04084778,53.7262001,53.63062668,60.79761505,60.57175827,52.11608887,51.59874725,56.44918823,55.28152847,62.96538162,62.70039749,53,50.66661072,44,40.88364792,3
GGM107,06-12-2024 09:40,06-12-2024,GGM107,413.3913879,302.2328796,-132.9345856,3.508571386,9.230000496,6.036709309,50.36367798,53.70171356,53.56282043,60.38353729,60.0748291,51.87294388,51.56722641,56.0438118,54.87915802,62.5203476,62.11792755,53,50.27321243,44,41.31455231,3
GGM107,06-12-2024 09:50,06-12-2024,GGM107,508.9020386,336.5248718,-133.4838867,3.714285612,8.510000229,5.920455933,56.10617447,53.55841827,53.45620346,59.80911636,59.53921127,51.93117905,51.39484406,56.04026794,54.54723358,62.02228165,61.65614319,53,50.41619492,44,41.22242737,3
GGM107,06-12-2024 10:00,06-12-2024,GGM107,698.2960205,399.0036621,-128.5400391,3.80571413,9.649999619,6.243341923,66.4451828,53.57073593,53.38299179,59.59457397,59.51948929,51.56050873,51.27288818,55.60435867,54.4560585,62.64283752,61.93588638,53,50.51793289,44,40.99666214,3
GGM107,06-12-2024 10:10,06-12-2024,GGM107,628.8406982,367.0295105,-128.90625,4.319999695,8.920000076,6.095221519,61.21243668,53.38111115,53.23571014,59.59542465,59.43225098,51.76195145,51.38360977,55.75057602,54.49827576,61.94946289,61.57360077,53,50.3985672,44,41.11392593,3
GGM107,06-12-2024 10:20,06-12-2024,GGM107,565.0524902,334.9883423,-136.7797852,2.697142839,8.519999504,6.330003738,55.85000229,53.17437744,53.04837418,59.36725616,59.13593674,51.91850662,51.4283638,55.8710022,54.60109329,61.64847183,61.19642639,53,50.62495804,44,41.48167419,3
GGM107,06-12-2024 10:30,06-12-2024,GGM107,371.598114,242.4699097,-134.2163086,3.268571615,7.75,5.679405689,40.37123871,53.08152771,52.91457367,59.11403275,58.92077637,51.70278931,51.43662643,55.54841995,54.53412628,61.37948608,60.9622612,53,50.1571579,45,41.53770447,3
